InvoiceNo,Stockcode,Description,Initialstock,Quantity,InvoiceDate,UnitPrice,RetailPrice,CustomerID,Country
543273,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,10,2/18/2021,1.95,3.45,16456,United Kingdom
543277,46000,POLYESTER FILLER PAD 45x45cm,1758,3,2/18/2021,1.55,2.89,15808,United Kingdom
543279,17038,PORCELAIN BUDAH INCENSE HOLDER,1598,100,2/18/2021,0.1,0.85,17105,United Kingdom
543281,21115,ROSE CARAVAN DOORSTOP,675,1,2/18/2021,6.75,10.22,14606,United Kingdom
543275,20719,WOODLAND CHARLOTTE BAG,13476,2,2/18/2021,0.85,1.9,13584,United Kingdom
543293,85034,3 WHITE CHOC MORRIS BOXED CANDLES,1055,4,2/19/2021,4.25,6.7,17613,United Kingdom
543345,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1030,1,2/19/2021,4.96,7.7,Visiting,United Kingdom
543286,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1030,24,2/19/2021,2.55,4.3,14952,United Kingdom
543358,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,3,2/19/2021,0.83,1.88,Visiting,United Kingdom
543345,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,2/19/2021,24.96,35.9,Visiting,United Kingdom
543350,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,3,2/19/2021,12.75,18.68,13809,Cyprus
543370,22858,EASTER TIN KEEPSAKE,1138,6,2/19/2021,1.65,3.03,12359,Cyprus
543354,22858,EASTER TIN KEEPSAKE,1138,6,2/19/2021,1.65,3.03,13458,United Kingdom
543355,84849,FAIRY SOAP SOAP HOLDER,341,4,2/19/2021,1.69,3.09,16033,United Kingdom
543351,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,20,2/19/2021,1.25,2.47,15407,United Kingdom
543306,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,3,2/19/2021,1.25,2.47,16686,United Kingdom
543292,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,48,2/19/2021,1.25,2.47,14534,United Kingdom
543345,20996,JAZZ HEARTS ADDRESS BOOK,3284,1,2/19/2021,0.83,1.88,Visiting,United Kingdom
543300,20996,JAZZ HEARTS ADDRESS BOOK,3284,24,2/19/2021,0.42,1.3,13334,United Kingdom
543374,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,20,2/19/2021,1.95,3.45,16945,United Kingdom
543367,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,10,2/19/2021,1.95,3.45,18225,United Kingdom
543370,21781,MA CAMPAGNE CUTLERY BOX,255,1,2/19/2021,14.95,21.78,12359,Cyprus
543354,22089,PAPER BUNTING VINTAGE PAISLEY,1537,6,2/19/2021,2.95,4.86,13458,United Kingdom
543345,22637,PIGGY BANK RETROSPOT ,2903,1,2/19/2021,4.96,7.7,Visiting,United Kingdom
543371,20932,PINK POT PLANT CANDLE,520,1,2/19/2021,3.75,5.99,14048,United Kingdom
543300,85197,SET OF 12 MINI BUNNIES IN A BUCKET,91,1,2/19/2021,2.1,3.67,13334,United Kingdom
543293,22619,SET OF 6 SOLDIER SKITTLES,2779,4,2/19/2021,3.75,5.99,17613,United Kingdom
543309,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,4,2/19/2021,1.25,2.47,18118,United Kingdom
543345,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,1,2/19/2021,2.46,4.17,Visiting,United Kingdom
543371,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,2,2/19/2021,1.25,2.47,14048,United Kingdom
543374,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,2/19/2021,1.25,2.47,16945,United Kingdom
543358,90114,SUMMER DAISIES BAG CHARM,223,1,2/19/2021,2.46,4.17,Visiting,United Kingdom
543355,22795,SWEETHEART RECIPE BOOK STAND,1275,1,2/19/2021,6.75,10.22,16033,United Kingdom
543369,22795,SWEETHEART RECIPE BOOK STAND,1275,2,2/19/2021,6.75,10.22,16255,United Kingdom
543359,22794,SWEETHEART WIRE MAGAZINE RACK,464,1,2/19/2021,7.95,11.91,16332,United Kingdom
543358,22794,SWEETHEART WIRE MAGAZINE RACK,464,1,2/19/2021,15.79,22.97,Visiting,United Kingdom
543293,22794,SWEETHEART WIRE MAGAZINE RACK,464,2,2/19/2021,7.95,11.91,17613,United Kingdom
543369,22794,SWEETHEART WIRE MAGAZINE RACK,464,2,2/19/2021,7.95,11.91,16255,United Kingdom
543367,21259,VICTORIAN SEWING BOX SMALL ,1339,4,2/19/2021,5.95,9.09,18225,United Kingdom
543358,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,7,2/19/2021,2.46,4.17,Visiting,United Kingdom
543293,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,6,2/19/2021,2.95,4.86,17613,United Kingdom
543342,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,6,2/19/2021,2.95,4.86,17162,United Kingdom
543292,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,1,2/19/2021,2.95,4.86,14534,United Kingdom
543287,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,12,2/19/2021,2.95,4.86,16422,United Kingdom
543345,20719,WOODLAND CHARLOTTE BAG,13476,1,2/19/2021,1.63,3,Visiting,United Kingdom
543461,84559,3D SHEET OF DOG STICKERS,603,1,2/20/2021,1.66,3.05,Visiting,United Kingdom
543399,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,1,2/20/2021,0.83,1.88,Visiting,United Kingdom
543467,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,3,2/20/2021,0.83,1.88,Visiting,United Kingdom
543399,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,2/20/2021,24.96,35.9,Visiting,United Kingdom
543447,22858,EASTER TIN KEEPSAKE,1138,12,2/20/2021,1.65,3.03,16265,United Kingdom
543467,17084,FAIRY DREAMS INCENSE ,1546,1,2/20/2021,0.42,1.3,Visiting,United Kingdom
543389,84849,FAIRY SOAP SOAP HOLDER,341,1,2/20/2021,1.69,3.09,17841,United Kingdom
543467,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,1,2/20/2021,2.46,4.17,Visiting,United Kingdom
543474,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,3,2/20/2021,1.25,2.47,14415,United Kingdom
543468,22231,JIGSAW TREE WITH BIRDHOUSE,1240,4,2/20/2021,1.45,2.75,14562,United Kingdom
543448,22089,PAPER BUNTING VINTAGE PAISLEY,1537,1,2/20/2021,4.13,6.53,Visiting,United Kingdom
543448,22637,PIGGY BANK RETROSPOT ,2903,1,2/20/2021,5.79,8.87,Visiting,United Kingdom
543391,46000,POLYESTER FILLER PAD 45x30cm,234,6,2/20/2021,1.45,2.75,14475,United Kingdom
543468,21272,SALLE DE BAIN HOOK,788,2,2/20/2021,1.25,2.47,14562,United Kingdom
543458,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,4,2/20/2021,1.25,2.47,14587,United Kingdom
543448,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,17,2/20/2021,3.29,5.34,Visiting,United Kingdom
543389,22795,SWEETHEART RECIPE BOOK STAND,1275,1,2/20/2021,6.75,10.22,17841,United Kingdom
543454,22795,SWEETHEART RECIPE BOOK STAND,1275,1,2/20/2021,6.75,10.22,14527,United Kingdom
543463,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,6,2/20/2021,1.25,2.47,15311,United Kingdom
543448,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,5,2/20/2021,2.46,4.17,Visiting,United Kingdom
543389,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,2,2/20/2021,1.25,2.47,17841,United Kingdom
543470,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,6,2/20/2021,2.95,4.86,16951,United Kingdom
543467,20719,WOODLAND CHARLOTTE BAG,13476,3,2/20/2021,1.63,3,Visiting,United Kingdom
543448,20719,WOODLAND CHARLOTTE BAG,13476,27,2/20/2021,2.46,4.17,Visiting,United Kingdom
543400,20719,WOODLAND CHARLOTTE BAG,13476,10,2/20/2021,0.85,1.9,14688,United Kingdom
543467,46776,WOVEN BERRIES CUSHION COVER ,172,1,2/20/2021,4.13,6.53,Visiting,United Kingdom
543532,84559,3D SHEET OF DOG STICKERS,603,1,2/21/2021,1.66,3.05,Visiting,United Kingdom
543543,21644,ASSORTED TUTTI FRUTTI HEART BOX,219,2,2/21/2021,1.25,2.47,17843,United Kingdom
543530,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,1,2/21/2021,0.83,1.88,Visiting,United Kingdom
543543,90010,BLACK/WHITE GLASS/SILVER BRACELET,92,1,2/21/2021,8.95,13.32,17843,United Kingdom
543518,22858,EASTER TIN KEEPSAKE,1138,108,2/21/2021,1.45,2.75,12753,Japan
543492,22858,EASTER TIN KEEPSAKE,1138,6,2/21/2021,1.65,3.03,12720,Germany
543535,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,20,2/21/2021,0.42,1.3,17537,United Kingdom
543530,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,1,2/21/2021,0.83,1.88,Visiting,United Kingdom
543530,84849,FAIRY SOAP SOAP HOLDER,341,1,2/21/2021,3.29,5.34,Visiting,United Kingdom
543546,84849,FAIRY SOAP SOAP HOLDER,341,1,2/21/2021,3.29,5.34,Visiting,United Kingdom
543532,37340,MULTICOLOUR SPRING FLOWER MUG,2567,1,2/21/2021,8.29,12.39,Visiting,United Kingdom
543541,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,2/21/2021,1.25,2.47,12462,Spain
543530,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,6,2/21/2021,2.46,4.17,Visiting,United Kingdom
543530,90114,SUMMER DAISIES BAG CHARM,223,1,2/21/2021,2.46,4.17,Visiting,United Kingdom
543538,22795,SWEETHEART RECIPE BOOK STAND,1275,2,2/21/2021,6.75,10.22,16143,United Kingdom
543533,22795,SWEETHEART RECIPE BOOK STAND,1275,1,2/21/2021,13.29,19.44,Visiting,United Kingdom
543529,21259,VICTORIAN SEWING BOX SMALL ,1339,7,2/21/2021,5.95,9.09,18109,United Kingdom
543518,21259,VICTORIAN SEWING BOX SMALL ,1339,24,2/21/2021,4.95,7.68,12753,Japan
543546,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,2,2/21/2021,2.46,4.17,Visiting,United Kingdom
543641,21644,ASSORTED TUTTI FRUTTI HEART BOX,219,12,2/22/2021,1.25,2.47,14555,United Kingdom
543619,22858,EASTER TIN KEEPSAKE,1138,12,2/22/2021,1.65,3.03,16842,United Kingdom
543594,22231,JIGSAW TREE WITH BIRDHOUSE,1240,12,2/22/2021,1.45,2.75,18093,United Kingdom
543555,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,10,2/22/2021,1.95,3.45,17686,United Kingdom
543596,21781,MA CAMPAGNE CUTLERY BOX,255,2,2/22/2021,14.95,21.78,14898,United Kingdom
543597,21272,SALLE DE BAIN HOOK,788,12,2/22/2021,1.25,2.47,12857,United Kingdom
543586,22619,SET OF 6 SOLDIER SKITTLES,2779,4,2/22/2021,3.75,5.99,15809,United Kingdom
543555,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,12,2/22/2021,1.25,2.47,17686,United Kingdom
543653,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,2/23/2021,12.75,18.68,14796,United Kingdom
543748,90057,DIAMANTE RING ASSORTED IN BOX.,1253,48,2/23/2021,1.25,2.47,12913,United Kingdom
543664,22858,EASTER TIN KEEPSAKE,1138,6,2/23/2021,1.65,3.03,17705,United Kingdom
543737,35810,ENAMEL BLUE RIM COFFEE CONTAINER,301,6,2/23/2021,2.1,3.67,12477,Germany
543737,22260,FELT EGG COSY BLUE RABBIT ,753,12,2/23/2021,0.85,1.9,12477,Germany
543660,22260,FELT EGG COSY BLUE RABBIT ,753,6,2/23/2021,1.63,3,Visiting,United Kingdom
543669,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,2400,2/23/2021,0.94,2.03,16029,United Kingdom
543713,22089,PAPER BUNTING VINTAGE PAISLEY,1537,10,2/23/2021,4.13,6.53,Visiting,United Kingdom
543651,22637,PIGGY BANK RETROSPOT ,2903,4,2/23/2021,2.55,4.3,16306,United Kingdom
543652,22637,PIGGY BANK RETROSPOT ,2903,4,2/23/2021,2.55,4.3,15544,United Kingdom
543713,22637,PIGGY BANK RETROSPOT ,2903,3,2/23/2021,5.79,8.87,Visiting,United Kingdom
543770,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,2/23/2021,1.25,2.47,13875,United Kingdom
543653,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,16,2/23/2021,1.25,2.47,14796,United Kingdom
543713,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,23,2/23/2021,3.29,5.34,Visiting,United Kingdom
543732,22795,SWEETHEART RECIPE BOOK STAND,1275,1,2/23/2021,13.29,19.44,Visiting,United Kingdom
543736,22794,SWEETHEART WIRE MAGAZINE RACK,464,3,2/23/2021,7.95,11.91,15044,United Kingdom
543653,21135,VICTORIAN  METAL POSTCARD SPRING,3019,8,2/23/2021,1.69,3.09,14796,United Kingdom
543737,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,12,2/23/2021,1.25,2.47,12477,Germany
543713,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,4,2/23/2021,2.46,4.17,Visiting,United Kingdom
543660,20719,WOODLAND CHARLOTTE BAG,13476,4,2/23/2021,1.63,3,Visiting,United Kingdom
543713,20719,WOODLAND CHARLOTTE BAG,13476,28,2/23/2021,2.46,4.17,Visiting,United Kingdom
543820,22858,EASTER TIN KEEPSAKE,1138,12,2/25/2021,1.65,3.03,16084,United Kingdom
543812,84849,FAIRY SOAP SOAP HOLDER,341,1,2/25/2021,1.69,3.09,17472,United Kingdom
543816,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,3,2/25/2021,1.25,2.47,17841,United Kingdom
543805,20996,JAZZ HEARTS ADDRESS BOOK,3284,6,2/25/2021,0.42,1.3,17050,United Kingdom
543815,22231,JIGSAW TREE WITH BIRDHOUSE,1240,2,2/25/2021,1.45,2.75,17255,United Kingdom
543803,22231,JIGSAW TREE WITH BIRDHOUSE,1240,3,2/25/2021,1.45,2.75,17126,United Kingdom
543810,21781,MA CAMPAGNE CUTLERY BOX,255,1,2/25/2021,14.95,21.78,13171,United Kingdom
543802,21781,MA CAMPAGNE CUTLERY BOX,255,2,2/25/2021,14.95,21.78,13742,United Kingdom
543814,22089,PAPER BUNTING VINTAGE PAISLEY,1537,6,2/25/2021,2.95,4.86,15640,United Kingdom
543800,21115,ROSE CARAVAN DOORSTOP,675,1,2/25/2021,6.75,10.22,17282,United Kingdom
543803,21272,SALLE DE BAIN HOOK,788,2,2/25/2021,1.25,2.47,17126,United Kingdom
543820,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,4,2/25/2021,1.25,2.47,16084,United Kingdom
543820,22795,SWEETHEART RECIPE BOOK STAND,1275,4,2/25/2021,6.75,10.22,16084,United Kingdom
543803,21259,VICTORIAN SEWING BOX SMALL ,1339,1,2/25/2021,5.95,9.09,17126,United Kingdom
543820,21259,VICTORIAN SEWING BOX SMALL ,1339,2,2/25/2021,5.95,9.09,16084,United Kingdom
543804,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,12,2/25/2021,1.25,2.47,16434,United Kingdom
543816,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,1,2/25/2021,1.25,2.47,17841,United Kingdom
543826,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,2,2/26/2021,0.83,1.88,Visiting,United Kingdom
543973,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,2,2/26/2021,12.75,18.68,17571,United Kingdom
543899,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,4,2/26/2021,12.75,18.68,Visiting,EIRE
543934,22858,EASTER TIN KEEPSAKE,1138,6,2/26/2021,1.65,3.03,12993,United Kingdom
543909,22858,EASTER TIN KEEPSAKE,1138,6,2/26/2021,1.45,2.75,Visiting,United Kingdom
543826,17084,FAIRY DREAMS INCENSE ,1546,2,2/26/2021,0.42,1.3,Visiting,United Kingdom
543975,84849,FAIRY SOAP SOAP HOLDER,341,2,2/26/2021,1.69,3.09,17231,United Kingdom
543909,84849,FAIRY SOAP SOAP HOLDER,341,1,2/26/2021,3.29,5.34,Visiting,United Kingdom
543973,22260,FELT EGG COSY BLUE RABBIT ,753,2,2/26/2021,0.85,1.9,17571,United Kingdom
543828,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,10,2/26/2021,1.25,2.47,14156,EIRE
543842,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,1056,2/26/2021,1.06,2.2,16333,United Kingdom
543821,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,24,2/26/2021,1.25,2.47,17667,United Kingdom
543978,22231,JIGSAW TREE WITH BIRDHOUSE,1240,6,2/26/2021,1.45,2.75,12867,United Kingdom
543828,21781,MA CAMPAGNE CUTLERY BOX,255,4,2/26/2021,14.95,21.78,14156,EIRE
543915,21577,SAVE THE PLANET COTTON TOTE BAG,986,6,2/26/2021,2.25,3.88,13717,United Kingdom
543826,21577,SAVE THE PLANET COTTON TOTE BAG,986,1,2/26/2021,4.96,7.7,Visiting,United Kingdom
543909,21577,SAVE THE PLANET COTTON TOTE BAG,986,1,2/26/2021,4.96,7.7,Visiting,United Kingdom
543975,90018,SILVER M.O.P ORBIT DROP EARRINGS,254,2,2/26/2021,4.25,6.7,17231,United Kingdom
543911,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,24,2/26/2021,1.25,2.47,17829,United Arab Emirates
543915,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,2/26/2021,1.25,2.47,13717,United Kingdom
543826,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,1,2/26/2021,2.46,4.17,Visiting,United Kingdom
543828,22795,SWEETHEART RECIPE BOOK STAND,1275,6,2/26/2021,6.75,10.22,14156,EIRE
543821,22795,SWEETHEART RECIPE BOOK STAND,1275,2,2/26/2021,6.75,10.22,17667,United Kingdom
543973,21135,VICTORIAN  METAL POSTCARD SPRING,3019,8,2/26/2021,1.69,3.09,17571,United Kingdom
543832,21135,VICTORIAN  METAL POSTCARD SPRING,3019,16,2/26/2021,1.69,3.09,13381,United Kingdom
543899,21259,VICTORIAN SEWING BOX SMALL ,1339,4,2/26/2021,5.95,9.09,Visiting,EIRE
543908,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,24,2/26/2021,2.95,4.86,16422,United Kingdom
543924,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,2,2/26/2021,2.95,4.86,16904,United Kingdom
543900,20719,WOODLAND CHARLOTTE BAG,13476,20,2/26/2021,0.85,1.9,12621,Germany
543909,20719,WOODLAND CHARLOTTE BAG,13476,1,2/26/2021,1.63,3,Visiting,United Kingdom
543978,20719,WOODLAND CHARLOTTE BAG,13476,6,2/26/2021,0.85,1.9,12867,United Kingdom
543828,20719,WOODLAND CHARLOTTE BAG,13476,10,2/26/2021,0.85,1.9,14156,EIRE
543997,21644,ASSORTED TUTTI FRUTTI HEART BOX,219,3,2/27/2021,1.25,2.47,17348,United Kingdom
544075,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1030,96,2/27/2021,2.1,3.67,14156,EIRE
544074,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1030,4,2/27/2021,2.55,4.3,14156,EIRE
544089,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,11,2/27/2021,0.83,1.88,Visiting,United Kingdom
544074,22858,EASTER TIN KEEPSAKE,1138,6,2/27/2021,1.65,3.03,14156,EIRE
544040,22260,FELT EGG COSY BLUE RABBIT ,753,1,2/27/2021,0.85,1.9,14701,United Kingdom
544074,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,2,2/27/2021,1.95,3.45,14156,EIRE
544074,22089,PAPER BUNTING VINTAGE PAISLEY,1537,3,2/27/2021,2.95,4.86,14156,EIRE
544087,21364,PEACE SMALL WOOD LETTERS,261,1,2/27/2021,6.75,10.22,17530,United Kingdom
544064,21364,PEACE SMALL WOOD LETTERS,261,1,2/27/2021,6.75,10.22,17114,United Kingdom
544058,22637,PIGGY BANK RETROSPOT ,2903,4,2/27/2021,2.55,4.3,14176,United Kingdom
544051,22637,PIGGY BANK RETROSPOT ,2903,4,2/27/2021,2.55,4.3,16700,United Kingdom
543982,22081,RIBBON REEL FLORA + FAUNA ,678,10,2/27/2021,1.65,3.03,15358,United Kingdom
544037,21115,ROSE CARAVAN DOORSTOP,675,2,2/27/2021,6.75,10.22,14961,United Kingdom
543984,21115,ROSE CARAVAN DOORSTOP,675,2,2/27/2021,6.75,10.22,15601,United Kingdom
544064,21272,SALLE DE BAIN HOOK,788,2,2/27/2021,1.25,2.47,17114,United Kingdom
544037,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,2/27/2021,1.25,2.47,14961,United Kingdom
544035,22795,SWEETHEART RECIPE BOOK STAND,1275,4,2/27/2021,6.75,10.22,13893,United Kingdom
544037,22795,SWEETHEART RECIPE BOOK STAND,1275,6,2/27/2021,6.75,10.22,14961,United Kingdom
544036,22795,SWEETHEART RECIPE BOOK STAND,1275,2,2/27/2021,6.75,10.22,17315,United Kingdom
544064,22794,SWEETHEART WIRE MAGAZINE RACK,464,1,2/27/2021,7.95,11.91,17114,United Kingdom
544055,21135,VICTORIAN  METAL POSTCARD SPRING,3019,16,2/27/2021,1.69,3.09,14035,United Kingdom
544087,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,6,2/27/2021,1.25,2.47,17530,United Kingdom
544076,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,36,2/27/2021,1.25,2.47,16407,United Kingdom
544089,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,1,2/27/2021,2.46,4.17,Visiting,United Kingdom
544089,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,1,2/27/2021,5.79,8.87,Visiting,United Kingdom
543985,20719,WOODLAND CHARLOTTE BAG,13476,1,2/27/2021,1.63,3,Visiting,United Kingdom
544110,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,2/28/2021,12.75,18.68,15059,United Kingdom
544159,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,2,2/28/2021,12.75,18.68,14944,United Kingdom
544177,84849,FAIRY SOAP SOAP HOLDER,341,11,2/28/2021,1.69,3.09,13001,United Kingdom
544165,84849,FAIRY SOAP SOAP HOLDER,341,12,2/28/2021,1.69,3.09,14210,United Kingdom
544107,22260,FELT EGG COSY BLUE RABBIT ,753,12,2/28/2021,0.85,1.9,15670,United Kingdom
544092,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,10,2/28/2021,1.25,2.47,17512,United Kingdom
544186,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,1,2/28/2021,4.13,6.53,Visiting,United Kingdom
544181,22089,PAPER BUNTING VINTAGE PAISLEY,1537,6,2/28/2021,2.95,4.86,17175,United Kingdom
544189,46000,POLYESTER FILLER PAD 45x45cm,1758,20,2/28/2021,1.55,2.89,15867,United Kingdom
544190,46000,POLYESTER FILLER PAD 45x45cm,1758,12,2/28/2021,1.55,2.89,13089,United Kingdom
544101,21115,ROSE CARAVAN DOORSTOP,675,2,2/28/2021,6.75,10.22,16378,United Kingdom
544177,21272,SALLE DE BAIN HOOK,788,12,2/28/2021,1.25,2.47,13001,United Kingdom
544157,21577,SAVE THE PLANET COTTON TOTE BAG,986,6,2/28/2021,2.25,3.88,12372,Denmark
544101,22619,SET OF 6 SOLDIER SKITTLES,2779,4,2/28/2021,3.75,5.99,16378,United Kingdom
544112,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,4,2/28/2021,1.25,2.47,15039,United Kingdom
544156,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,12,2/28/2021,1.25,2.47,12352,Norway
544106,22794,SWEETHEART WIRE MAGAZINE RACK,464,1,2/28/2021,7.95,11.91,14530,United Kingdom
544167,22794,SWEETHEART WIRE MAGAZINE RACK,464,2,2/28/2021,7.95,11.91,14755,United Kingdom
544160,21135,VICTORIAN  METAL POSTCARD SPRING,3019,24,2/28/2021,1.69,3.09,16494,United Kingdom
544186,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,3,2/28/2021,2.46,4.17,Visiting,United Kingdom
544156,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,6,2/28/2021,2.95,4.86,12352,Norway
544186,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,1,2/28/2021,5.79,8.87,Visiting,United Kingdom
544094,20719,WOODLAND CHARLOTTE BAG,13476,10,2/28/2021,0.85,1.9,15810,United Kingdom
544108,20719,WOODLAND CHARLOTTE BAG,13476,10,2/28/2021,0.85,1.9,12653,Israel
544205,84559,3D SHEET OF DOG STICKERS,603,1,3/1/2021,1.66,3.05,Visiting,United Kingdom
544206,84559,3D SHEET OF DOG STICKERS,603,1,3/1/2021,1.66,3.05,Visiting,United Kingdom
544280,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,3/1/2021,12.75,18.68,14754,United Kingdom
544336,22858,EASTER TIN KEEPSAKE,1138,1,3/1/2021,1.65,3.03,13230,United Kingdom
544336,22858,EASTER TIN KEEPSAKE,1138,1,3/1/2021,1.65,3.03,13230,United Kingdom
544316,22858,EASTER TIN KEEPSAKE,1138,6,3/1/2021,1.65,3.03,16556,United Kingdom
544323,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,1,3/1/2021,0.83,1.88,Visiting,United Kingdom
544323,17084,FAIRY DREAMS INCENSE ,1546,1,3/1/2021,0.42,1.3,Visiting,United Kingdom
544301,84849,FAIRY SOAP SOAP HOLDER,341,1,3/1/2021,1.69,3.09,14606,United Kingdom
544311,84849,FAIRY SOAP SOAP HOLDER,341,1,3/1/2021,1.69,3.09,17841,United Kingdom
544206,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,1,3/1/2021,2.46,4.17,Visiting,United Kingdom
544205,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,1,3/1/2021,2.46,4.17,Visiting,United Kingdom
544211,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,24,3/1/2021,1.25,2.47,13018,United Kingdom
544293,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,1,3/1/2021,1.95,3.45,17954,United Kingdom
544286,21781,MA CAMPAGNE CUTLERY BOX,255,2,3/1/2021,14.95,21.78,13151,United Kingdom
544202,37340,MULTICOLOUR SPRING FLOWER MUG,2567,1,3/1/2021,8.29,12.39,Visiting,United Kingdom
544214,22089,PAPER BUNTING VINTAGE PAISLEY,1537,3,3/1/2021,4.13,6.53,Visiting,United Kingdom
544299,22089,PAPER BUNTING VINTAGE PAISLEY,1537,6,3/1/2021,2.95,4.86,13178,United Kingdom
544286,21364,PEACE SMALL WOOD LETTERS,261,2,3/1/2021,6.75,10.22,13151,United Kingdom
544323,22637,PIGGY BANK RETROSPOT ,2903,1,3/1/2021,4.96,7.7,Visiting,United Kingdom
544214,22637,PIGGY BANK RETROSPOT ,2903,2,3/1/2021,5.79,8.87,Visiting,United Kingdom
544277,17038,PORCELAIN BUDAH INCENSE HOLDER,1598,100,3/1/2021,0.1,0.85,13718,United Kingdom
544214,22081,RIBBON REEL FLORA + FAUNA ,678,1,3/1/2021,3.29,5.34,Visiting,United Kingdom
544295,21272,SALLE DE BAIN HOOK,788,12,3/1/2021,1.06,2.2,14298,United Kingdom
